ID,Show,Theatre,Gross,Potential,Rev%,GrossChange,Attendance,Capacity,Att%,AttChange,AvgTicket,TopTicket,Performances,Previews,Week,Month,Year
90,Chicago ,Ambassador ,619808,989860,0.63,17568,7604,8640,0.88,-68,81.5,250.0,8,0,6/28/09,6,2009
90,Chicago ,Ambassador ,571015,985680,0.58,-48793,7021,8640,0.81,-583,81.3,250.0,8,0,7/5/09,7,2009
90,Chicago ,Ambassador ,617379,989860,0.62,46364,7997,8640,0.93,976,77.2,250.0,8,0,7/12/09,7,2009
90,Chicago ,Ambassador ,649444,1043160,0.62,32065,8154,8640,0.94,157,79.7,250.0,8,0,7/19/09,7,2009
90,Chicago ,Ambassador ,708630,1053960,0.67,59186,8368,8640,0.97,214,84.7,185.0,8,0,7/26/09,7,2009
90,Chicago ,Ambassador ,689628,1053960,0.65,-19002,8158,8640,0.94,-210,84.5,185.0,8,0,8/2/09,8,2009
90,Chicago ,Ambassador ,722127,1053960,0.69,32499,8339,8640,0.97,181,86.6,185.0,8,0,8/9/09,8,2009
90,Chicago ,Ambassador ,704829,1053960,0.67,-17298,8257,8640,0.96,-82,85.4,185.0,8,0,8/16/09,8,2009
90,Chicago ,Ambassador ,655111,1053960,0.62,-49718,7983,8640,0.92,-274,82.1,185.0,8,0,8/23/09,8,2009
90,Chicago ,Ambassador ,585951,1053960,0.56,-69160,7339,8640,0.85,-644,79.8,185.0,8,0,8/30/09,8,2009
90,Chicago ,Ambassador ,650132,1053960,0.62,64181,7899,8640,0.91,560,82.3,185.0,8,0,9/6/09,9,2009
90,Chicago ,Ambassador ,536891,1053960,0.51,-113241,7235,8640,0.84,-664,74.2,185.0,8,0,9/13/09,9,2009
90,Chicago ,Ambassador ,535545,1053960,0.51,-1346,7129,8640,0.83,-106,75.1,185.0,8,0,9/20/09,9,2009
90,Chicago ,Ambassador ,571719,1053960,0.54,36174,7490,8640,0.87,361,76.3,185.0,8,0,9/27/09,9,2009
90,Chicago ,Ambassador ,532360,1053960,0.51,-39359,7047,8640,0.82,-443,75.5,185.0,8,0,10/4/09,10,2009
90,Chicago ,Ambassador ,707294,1053960,0.67,174934,7956,8640,0.92,909,88.9,185.0,8,0,10/11/09,10,2009
90,Chicago ,Ambassador ,683045,1053960,0.65,-24249,8089,8640,0.94,133,84.4,185.0,8,0,10/18/09,10,2009
90,Chicago ,Ambassador ,615447,1053960,0.58,-67598,7624,8640,0.88,-465,80.7,185.0,8,0,10/25/09,10,2009
90,Chicago ,Ambassador ,452812,1053960,0.43,-162635,5707,8640,0.66,-1917,79.3,185.0,8,0,11/1/09,11,2009
90,Chicago ,Ambassador ,484255,1053960,0.46,31443,6248,8640,0.72,541,77.5,185.0,8,0,11/8/09,11,2009
90,Chicago ,Ambassador ,444816,1053960,0.42,-39439,5882,8640,0.68,-366,75.6,185.0,8,0,11/15/09,11,2009
90,Chicago ,Ambassador ,405115,1053960,0.38,-39701,5322,8640,0.62,-560,76.1,185.0,8,0,11/22/09,11,2009
90,Chicago ,Ambassador ,576139,1053960,0.55,171024,6699,8640,0.78,1377,86.0,185.0,8,0,11/29/09,11,2009
90,Chicago ,Ambassador ,533651,1053960,0.51,-42488,6603,8640,0.76,-96,80.8,185.0,8,0,12/6/09,12,2009
90,Chicago ,Ambassador ,519535,1053960,0.49,-14116,6479,8640,0.75,-124,80.2,185.0,8,0,12/13/09,12,2009
90,Chicago ,Ambassador ,528598,1053960,0.50,9063,6597,8640,0.76,118,80.1,185.0,8,0,12/20/09,12,2009
90,Chicago ,Ambassador ,690667,1057160,0.65,162069,7607,8640,0.88,1010,90.8,185.0,8,0,12/27/09,12,2009
90,Chicago ,Ambassador ,888536,1057160,0.84,197869,8426,8640,0.98,819,105.5,185.0,8,0,1/3/10,1,2010
90,Chicago ,Ambassador ,523974,1020520,0.51,-364562,6564,8640,0.76,-1862,79.8,185.0,8,0,1/10/10,1,2010
90,Chicago ,Ambassador ,494751,1020520,0.48,-29223,6573,8640,0.76,9,75.3,185.0,8,0,1/17/10,1,2010
90,Chicago ,Ambassador ,366154,1020520,0.36,-128597,5122,8640,0.59,-1451,71.5,185.0,8,0,1/24/10,1,2010
90,Chicago ,Ambassador ,335045,1020520,0.33,-31109,4909,8640,0.57,-213,68.3,185.0,8,0,1/31/10,1,2010
90,Chicago ,Ambassador ,331071,1020520,0.32,-3974,4746,8640,0.55,-163,69.8,185.0,8,0,2/7/10,2,2010
90,Chicago ,Ambassador ,578407,1020520,0.57,247336,6677,8640,0.77,1931,86.6,185.0,8,0,2/14/10,2,2010
90,Chicago ,Ambassador ,537616,1020520,0.53,-40791,7085,8640,0.82,408,75.9,185.0,8,0,2/21/10,2,2010
90,Chicago ,Ambassador ,343596,1020520,0.34,-194020,4662,8640,0.54,-2423,73.7,185.0,8,0,2/28/10,2,2010
90,Chicago ,Ambassador ,372677,1020520,0.37,29081,5135,8640,0.59,473,72.6,185.0,8,0,3/7/10,3,2010
90,Chicago ,Ambassador ,483133,1020520,0.47,110456,6384,8640,0.74,1249,75.7,185.0,8,0,3/14/10,3,2010
90,Chicago ,Ambassador ,612180,1020520,0.60,129047,7542,8640,0.87,1158,81.2,185.0,8,0,3/21/10,3,2010
90,Chicago ,Ambassador ,567195,1020520,0.56,-44985,7502,8640,0.87,-40,75.6,185.0,8,0,3/28/10,3,2010
90,Chicago ,Ambassador ,788247,1020520,0.77,221052,8311,8640,0.96,809,94.8,185.0,8,0,4/4/10,4,2010
90,Chicago ,Ambassador ,667531,1020520,0.65,-120716,7786,8640,0.90,-525,85.7,185.0,8,0,4/11/10,4,2010
90,Chicago ,Ambassador ,537442,1020520,0.53,-130089,7127,8640,0.82,-659,75.4,185.0,8,0,4/18/10,4,2010
90,Chicago ,Ambassador ,488219,1020520,0.48,-49223,6517,8640,0.75,-610,74.9,185.0,8,0,4/25/10,4,2010
90,Chicago ,Ambassador ,470535,1020520,0.46,-17684,6246,8640,0.72,-271,75.3,185.0,8,0,5/2/10,5,2010
90,Chicago ,Ambassador ,468269,1020520,0.46,-2266,6149,8640,0.71,-97,76.2,185.0,8,0,5/9/10,5,2010
90,Chicago ,Ambassador ,498742,1020520,0.49,30473,6522,8640,0.75,373,76.5,185.0,8,0,5/16/10,5,2010
90,Chicago ,Ambassador ,597460,1020520,0.59,98718,7687,8640,0.89,1165,77.7,185.0,8,0,5/23/10,5,2010
90,Chicago ,Ambassador ,526435,1020520,0.52,-71025,6730,8640,0.78,-957,78.2,185.0,8,0,5/30/10,5,2010
90,Chicago ,Ambassador ,459486,1020520,0.45,-66949,5852,8640,0.68,-878,78.5,185.0,8,0,6/6/10,6,2010
90,Chicago ,Ambassador ,474700,1020520,0.47,15214,6036,8640,0.70,184,78.6,185.0,8,0,6/13/10,6,2010
90,Chicago ,Ambassador ,437533,1020520,0.43,-37167,5563,8640,0.64,-473,78.7,185.0,8,0,6/20/10,6,2010
90,Chicago ,Ambassador ,509112,1020520,0.50,71579,6566,8640,0.76,1003,77.5,185.0,8,0,6/27/10,6,2010
90,Chicago ,Ambassador ,444009,1020520,0.44,-65103,5852,8640,0.68,-714,75.9,185.0,8,0,7/4/10,7,2010
90,Chicago ,Ambassador ,502065,1020520,0.49,58056,6377,8640,0.74,525,78.7,185.0,8,0,7/11/10,7,2010
90,Chicago ,Ambassador ,536308,1020520,0.53,34243,6905,8640,0.80,528,77.7,185.0,8,0,7/18/10,7,2010
90,Chicago ,Ambassador ,596025,1020520,0.58,59717,7409,8640,0.86,504,80.5,185.0,8,0,7/25/10,7,2010
90,Chicago ,Ambassador ,582973,1020520,0.57,-13052,7346,8640,0.85,-63,79.4,185.0,8,0,8/1/10,8,2010
90,Chicago ,Ambassador ,580558,1020520,0.57,-2415,7255,8640,0.84,-91,80.0,185.0,8,0,8/8/10,8,2010
90,Chicago ,Ambassador ,587660,1020520,0.58,7102,7340,8640,0.85,85,80.1,185.0,8,0,8/15/10,8,2010
90,Chicago ,Ambassador ,534347,1020520,0.52,-53313,6853,8640,0.79,-487,78.0,185.0,8,0,8/22/10,8,2010
90,Chicago ,Ambassador ,485398,1020520,0.48,-48949,6323,8640,0.73,-530,76.8,185.0,8,0,8/29/10,8,2010
90,Chicago ,Ambassador ,542621,1020520,0.53,57223,6776,8640,0.78,453,80.1,185.0,8,0,9/5/10,9,2010
90,Chicago ,Ambassador ,421946,1020520,0.41,-120675,5724,8640,0.66,-1052,73.7,185.0,8,0,9/12/10,9,2010
90,Chicago ,Ambassador ,476061,1020520,0.47,54115,6413,8640,0.74,689,74.2,185.0,8,0,9/19/10,9,2010
90,Chicago ,Ambassador ,469963,1020520,0.46,-6098,6269,8640,0.73,-144,75.0,185.0,8,0,9/26/10,9,2010
90,Chicago ,Ambassador ,459692,953640,0.48,-10271,6245,8640,0.72,-24,73.6,185.0,8,0,10/3/10,10,2010
90,Chicago ,Ambassador ,571547,953640,0.60,111855,7392,8640,0.86,1147,77.3,185.0,8,0,10/10/10,10,2010
90,Chicago ,Ambassador ,530213,953640,0.56,-41334,7076,8640,0.82,-316,74.9,185.0,8,0,10/17/10,10,2010
90,Chicago ,Ambassador ,499930,953640,0.52,-30283,6640,8640,0.77,-436,75.3,185.0,8,0,10/24/10,10,2010
90,Chicago ,Ambassador ,428321,953640,0.45,-71609,5918,8640,0.68,-722,72.4,185.0,8,0,10/31/10,10,2010
90,Chicago ,Ambassador ,420138,953640,0.44,-8183,5633,8640,0.65,-285,74.6,185.0,8,0,11/7/10,11,2010
90,Chicago ,Ambassador ,459796,953640,0.48,39658,6007,8640,0.70,374,76.5,185.0,8,0,11/14/10,11,2010
90,Chicago ,Ambassador ,360247,953640,0.38,-99549,4737,8640,0.55,-1270,76.1,185.0,8,0,11/21/10,11,2010
90,Chicago ,Ambassador ,541267,953640,0.57,181020,6569,8640,0.76,1832,82.4,185.0,8,0,11/28/10,11,2010
90,Chicago ,Ambassador ,457936,953640,0.48,-83331,5649,8640,0.65,-920,81.1,185.0,8,0,12/5/10,12,2010
90,Chicago ,Ambassador ,446401,953640,0.47,-11535,5533,8640,0.64,-116,80.7,185.0,8,0,12/12/10,12,2010
90,Chicago ,Ambassador ,431498,953640,0.45,-14903,5225,8640,0.60,-308,82.6,185.0,8,0,12/19/10,12,2010
90,Chicago ,Ambassador ,512065,834435,0.61,80567,5802,7560,0.77,577,88.3,185.0,7,0,12/26/10,12,2010
90,Chicago ,Ambassador ,921309,1185705,0.78,409244,8766,9720,0.90,2964,105.1,185.0,9,0,1/2/11,1,2011
90,Chicago ,Ambassador ,548562,953640,0.58,-372747,6704,8640,0.78,-2062,81.8,185.0,8,0,1/9/11,1,2011
90,Chicago ,Ambassador ,492842,953640,0.52,-55720,6493,8640,0.75,-211,75.9,185.0,8,0,1/16/11,1,2011
90,Chicago ,Ambassador ,330062,953640,0.35,-162780,4582,8640,0.53,-1911,72.0,185.0,8,0,1/23/11,1,2011
90,Chicago ,Ambassador ,335106,834435,0.40,5044,4726,7560,0.63,144,70.9,185.0,7,0,1/30/11,1,2011
90,Chicago ,Ambassador ,343159,953640,0.36,8053,4931,8640,0.57,205,69.6,185.0,8,0,2/6/11,2,2011
90,Chicago ,Ambassador ,404225,953640,0.42,61066,5266,8640,0.61,335,76.8,185.0,8,0,2/13/11,2,2011
90,Chicago ,Ambassador ,571383,953640,0.60,167158,6996,8640,0.81,1730,81.7,185.0,8,0,2/20/11,2,2011
90,Chicago ,Ambassador ,540310,953640,0.57,-31073,6974,8640,0.81,-22,77.5,185.0,8,0,2/27/11,2,2011
90,Chicago ,Ambassador ,430503,953640,0.45,-109807,5799,8640,0.67,-1175,74.2,185.0,8,0,3/6/11,3,2011
90,Chicago ,Ambassador ,517529,953640,0.54,87026,6822,8640,0.79,1023,75.9,185.0,8,0,3/13/11,3,2011
90,Chicago ,Ambassador ,615208,953640,0.65,97679,7662,8640,0.89,840,80.3,185.0,8,0,3/20/11,3,2011
90,Chicago ,Ambassador ,551844,953640,0.58,-63364,7144,8640,0.83,-518,77.3,185.0,8,0,3/27/11,3,2011
90,Chicago ,Ambassador ,515641,953640,0.54,-36203,6706,8640,0.78,-438,76.9,185.0,8,0,4/3/11,4,2011
90,Chicago ,Ambassador ,559493,953640,0.59,43852,7164,8640,0.83,458,78.1,185.0,8,0,4/10/11,4,2011
90,Chicago ,Ambassador ,597004,953640,0.63,37511,7360,8640,0.85,196,81.1,185.0,8,0,4/17/11,4,2011
90,Chicago ,Ambassador ,903226,953640,0.95,306222,8787,8640,1.02,1427,102.8,185.0,8,0,4/24/11,4,2011
90,Chicago ,Ambassador ,654136,953640,0.69,-249090,7516,8640,0.87,-1271,87.0,185.0,8,0,5/1/11,5,2011
90,Chicago ,Ambassador ,609623,953640,0.64,-44513,7525,8640,0.87,9,81.0,185.0,8,0,5/8/11,5,2011
90,Chicago ,Ambassador ,576924,953640,0.60,-32699,7264,8640,0.84,-261,79.4,185.0,8,0,5/15/11,5,2011
90,Chicago ,Ambassador ,679786,953640,0.71,102862,8014,8640,0.93,750,84.8,185.0,8,0,5/22/11,5,2011
90,Chicago ,Ambassador ,654479,953640,0.69,-25307,8000,8640,0.93,-14,81.8,185.0,8,0,5/29/11,5,2011
90,Chicago ,Ambassador ,542814,953640,0.57,-111665,6695,8640,0.77,-1305,81.1,185.0,8,0,6/5/11,6,2011
90,Chicago ,Ambassador ,555229,953640,0.58,12415,6951,8640,0.80,256,79.9,185.0,8,0,6/12/11,6,2011
90,Chicago ,Ambassador ,564188,953640,0.59,8959,6931,8640,0.80,-20,81.4,185.0,8,0,6/19/11,6,2011
90,Chicago ,Ambassador ,547868,953640,0.57,-16320,6979,8640,0.81,48,78.5,185.0,8,0,6/26/11,6,2011
90,Chicago ,Ambassador ,584230,953640,0.61,36362,7161,8640,0.83,182,81.6,185.0,8,0,7/3/11,7,2011
90,Chicago ,Ambassador ,491696,953640,0.52,-92534,6352,8640,0.74,-809,77.4,185.0,8,0,7/10/11,7,2011
90,Chicago ,Ambassador ,502452,953640,0.53,10756,6415,8640,0.74,63,78.3,185.0,8,0,7/17/11,7,2011
90,Chicago ,Ambassador ,531562,1051960,0.51,29110,6821,8640,0.79,406,77.9,185.0,8,0,7/24/11,7,2011
90,Chicago ,Ambassador ,555488,1051960,0.53,23926,6936,8640,0.80,115,80.1,185.0,8,0,7/31/11,7,2011
90,Chicago ,Ambassador ,568596,1051960,0.54,13108,7109,8640,0.82,173,80.0,185.0,8,0,8/7/11,8,2011
90,Chicago ,Ambassador ,516692,1051960,0.49,-51904,6526,8640,0.76,-583,79.2,185.0,8,0,8/14/11,8,2011
90,Chicago ,Ambassador ,505113,1051960,0.48,-11579,6425,8640,0.74,-101,78.6,185.0,8,0,8/21/11,8,2011
90,Chicago ,Ambassador ,306025,657475,0.47,-199088,4027,5400,0.75,-2398,76.0,185.0,5,0,8/28/11,8,2011
90,Chicago ,Ambassador ,495473,1051960,0.47,189448,6136,8640,0.71,2109,80.8,185.0,8,0,9/4/11,9,2011
90,Chicago ,Ambassador ,428329,1010360,0.42,-67144,5573,8640,0.65,-563,76.9,185.0,8,0,9/11/11,9,2011
90,Chicago ,Ambassador ,477729,1006200,0.47,49400,6098,8640,0.71,525,78.3,185.0,8,0,9/18/11,9,2011
90,Chicago ,Ambassador ,509898,1006420,0.51,32169,6771,8640,0.78,673,75.3,185.0,8,0,9/25/11,9,2011
90,Chicago ,Ambassador ,542711,1010580,0.54,32813,6757,8640,0.78,-14,80.3,185.0,8,0,10/2/11,10,2011
90,Chicago ,Ambassador ,589391,1010580,0.58,46680,7069,8640,0.82,312,83.4,185.0,8,0,10/9/11,10,2011
90,Chicago ,Ambassador ,587780,1010580,0.58,-1611,7166,8640,0.83,97,82.0,185.0,8,0,10/16/11,10,2011
90,Chicago ,Ambassador ,564558,1010580,0.56,-23222,7059,8640,0.82,-107,80.0,185.0,8,0,10/23/11,10,2011
90,Chicago ,Ambassador ,533300,1010580,0.53,-31258,6669,8640,0.77,-390,80.0,185.0,8,0,10/30/11,10,2011
90,Chicago ,Ambassador ,457708,1010580,0.45,-75592,5831,8640,0.67,-838,78.5,185.0,8,0,11/6/11,11,2011
90,Chicago ,Ambassador ,550003,1010580,0.54,92295,6543,8640,0.76,712,84.1,185.0,8,0,11/13/11,11,2011
90,Chicago ,Ambassador ,411738,1006780,0.41,-138265,5159,8640,0.60,-1384,79.8,185.0,8,0,11/20/11,11,2011
90,Chicago ,Ambassador ,614925,1015100,0.61,203187,7112,8640,0.82,1953,86.5,185.0,8,0,11/27/11,11,2011
90,Chicago ,Ambassador ,466285,1015100,0.46,-148640,5411,8640,0.63,-1701,86.2,185.0,8,0,12/4/11,12,2011
90,Chicago ,Ambassador ,490581,1015100,0.48,24296,5878,8640,0.68,467,83.5,185.0,8,0,12/11/11,12,2011
90,Chicago ,Ambassador ,465898,1015100,0.46,-24683,5505,8640,0.64,-373,84.6,185.0,8,0,12/18/11,12,2011
90,Chicago ,Ambassador ,476857,896543,0.53,10959,5407,7560,0.72,-98,88.2,185.0,7,0,12/25/11,12,2011
90,Chicago ,Ambassador ,1065501,1216958,0.88,588644,9381,9720,0.97,3974,113.6,185.0,9,0,1/1/12,1,2012
90,Chicago ,Ambassador ,638932,1015100,0.63,-426569,7046,8640,0.82,-2335,90.7,185.0,8,0,1/8/12,1,2012
90,Chicago ,Ambassador ,481836,1015100,0.47,-157096,6017,8640,0.70,-1029,80.1,185.0,8,0,1/15/12,1,2012
90,Chicago ,Ambassador ,422782,1015100,0.42,-59054,5686,8640,0.66,-331,74.4,185.0,8,0,1/22/12,1,2012
90,Chicago ,Ambassador ,424654,1015100,0.42,1872,5806,8640,0.67,120,73.1,185.0,8,0,1/29/12,1,2012
90,Chicago ,Ambassador ,388774,1015100,0.38,-35880,5474,8640,0.63,-332,71.0,185.0,8,0,2/5/12,2,2012
90,Chicago ,Ambassador ,401948,1015100,0.40,13174,5116,8640,0.59,-358,78.6,185.0,8,0,2/12/12,2,2012
90,Chicago ,Ambassador ,622523,1015100,0.61,220575,7343,8640,0.85,2227,84.8,185.0,8,0,2/19/12,2,2012
90,Chicago ,Ambassador ,538849,1015100,0.53,-83674,6753,8640,0.78,-590,79.8,185.0,8,0,2/26/12,2,2012
90,Chicago ,Ambassador ,424527,1015100,0.42,-114322,5476,8640,0.63,-1277,77.5,185.0,8,0,3/4/12,3,2012
90,Chicago ,Ambassador ,524747,1015100,0.52,100220,6604,8640,0.76,1128,79.5,185.0,8,0,3/11/12,3,2012
90,Chicago ,Ambassador ,610188,1015100,0.60,85441,7333,8640,0.85,729,83.2,185.0,8,0,3/18/12,3,2012
90,Chicago ,Ambassador ,566644,1015100,0.56,-43544,7179,8640,0.83,-154,78.9,185.0,8,0,3/25/12,3,2012
90,Chicago ,Ambassador ,580175,1015100,0.57,13531,7119,8640,0.82,-60,81.5,185.0,8,0,4/1/12,4,2012
90,Chicago ,Ambassador ,712300,1015100,0.70,132125,7384,8640,0.85,265,96.5,185.0,8,0,4/8/12,4,2012
90,Chicago ,Ambassador ,638414,1015100,0.63,-73886,7055,8640,0.82,-329,90.5,185.0,8,0,4/15/12,4,2012
90,Chicago ,Ambassador ,546370,1015100,0.54,-92044,6660,8640,0.77,-395,82.0,185.0,8,0,4/22/12,4,2012
90,Chicago ,Ambassador ,611178,1015100,0.60,64808,7255,8640,0.84,595,84.2,185.0,8,0,4/29/12,4,2012
90,Chicago ,Ambassador ,532767,1015100,0.52,-78411,6521,8640,0.75,-734,81.7,185.0,8,0,5/6/12,5,2012
90,Chicago ,Ambassador ,513442,1015100,0.51,-19325,6453,8640,0.75,-68,79.6,185.0,8,0,5/13/12,5,2012
90,Chicago ,Ambassador ,625236,1015100,0.62,111794,7538,8640,0.87,1085,82.9,185.0,8,0,5/20/12,5,2012
90,Chicago ,Ambassador ,612503,1015100,0.60,-12733,7382,8640,0.85,-156,83.0,185.0,8,0,5/27/12,5,2012
90,Chicago ,Ambassador ,497826,1015100,0.49,-114677,6297,8640,0.73,-1085,79.1,185.0,8,0,6/3/12,6,2012
90,Chicago ,Ambassador ,523956,1015100,0.52,26130,6501,8640,0.75,204,80.6,185.0,8,0,6/10/12,6,2012
90,Chicago ,Ambassador ,505596,1015100,0.50,-18360,6216,8640,0.72,-285,81.3,185.0,8,0,6/17/12,6,2012
90,Chicago ,Ambassador ,524782,1015100,0.52,19186,6558,8640,0.76,342,80.0,185.0,8,0,6/24/12,6,2012
90,Chicago ,Ambassador ,552736,1015100,0.54,27954,6962,8640,0.81,404,79.4,185.0,8,0,7/1/12,7,2012
90,Chicago ,Ambassador ,572439,1015100,0.56,19703,7097,8640,0.82,135,80.7,185.0,8,0,7/8/12,7,2012
90,Chicago ,Ambassador ,771152,1018156,0.76,198713,8078,8640,0.93,981,95.5,185.0,8,0,7/15/12,7,2012
90,Chicago ,Ambassador ,609778,1018156,0.60,-161374,7613,8640,0.88,-465,80.1,185.0,8,0,7/22/12,7,2012
90,Chicago ,Ambassador ,626016,1018156,0.61,16238,7701,8640,0.89,88,81.3,185.0,8,0,7/29/12,7,2012
90,Chicago ,Ambassador ,610712,1018156,0.60,-15304,7551,8640,0.87,-150,80.9,185.0,8,0,8/5/12,8,2012
90,Chicago ,Ambassador ,646016,1018156,0.63,35304,7921,8640,0.92,370,81.6,185.0,8,0,8/12/12,8,2012
90,Chicago ,Ambassador ,600661,1018156,0.59,-45355,7517,8640,0.87,-404,79.9,185.0,8,0,8/19/12,8,2012
90,Chicago ,Ambassador ,595470,1018156,0.58,-5191,7427,8640,0.86,-90,80.2,185.0,8,0,8/26/12,8,2012
90,Chicago ,Ambassador ,601035,1018156,0.59,5565,7349,8640,0.85,-78,81.8,185.0,8,0,9/2/12,9,2012
90,Chicago ,Ambassador ,609315,1018156,0.60,8280,7582,8640,0.88,233,80.4,185.0,8,0,9/9/12,9,2012
90,Chicago ,Ambassador ,633465,1018156,0.62,24150,7781,8640,0.90,199,81.4,185.0,8,0,9/16/12,9,2012
90,Chicago ,Ambassador ,619591,1018156,0.61,-13874,7425,8640,0.86,-356,83.5,185.0,8,0,9/23/12,9,2012
90,Chicago ,Ambassador ,616184,1018156,0.61,-3407,7499,8640,0.87,74,82.2,185.0,8,0,9/30/12,9,2012
90,Chicago ,Ambassador ,729458,1018156,0.72,113274,8439,8640,0.98,940,86.4,185.0,8,0,10/7/12,10,2012
90,Chicago ,Ambassador ,698373,1018156,0.69,-31085,7976,8640,0.92,-463,87.6,185.0,8,0,10/14/12,10,2012
90,Chicago ,Ambassador ,666105,1018156,0.65,-32268,7985,8640,0.92,9,83.4,185.0,8,0,10/21/12,10,2012
90,Chicago ,Ambassador ,531685,882666,0.60,-134420,6454,7560,0.85,-1531,82.4,185.0,7,0,10/28/12,10,2012
90,Chicago ,Ambassador ,350888,747175,0.47,-180797,4553,6480,0.70,-1901,77.1,185.0,6,0,11/4/12,11,2012
90,Chicago ,Ambassador ,476867,1138930,0.42,125979,5673,8640,0.66,1120,84.1,185.0,8,0,11/11/12,11,2012
90,Chicago ,Ambassador ,447236,1138930,0.39,-29631,5602,8640,0.65,-71,79.8,185.0,8,0,11/18/12,11,2012
90,Chicago ,Ambassador ,675747,1138930,0.59,228511,7472,8640,0.86,1870,90.4,185.0,8,0,11/25/12,11,2012
90,Chicago ,Ambassador ,464224,1138930,0.41,-211523,5365,8640,0.62,-2107,86.5,185.0,8,0,12/2/12,12,2012
90,Chicago ,Ambassador ,535666,1138930,0.47,71442,6109,8640,0.71,744,87.7,185.0,8,0,12/9/12,12,2012
90,Chicago ,Ambassador ,486418,1138930,0.43,-49248,5588,8640,0.65,-521,87.1,185.0,8,0,12/16/12,12,2012
90,Chicago ,Ambassador ,558489,1000108,0.56,72071,6018,7560,0.80,430,92.8,185.0,7,0,12/23/12,12,2012
90,Chicago ,Ambassador ,1174672,1276658,0.92,616183,9866,9720,1.02,3848,119.1,185.0,9,0,12/30/12,12,2012
90,Chicago ,Ambassador ,758785,1062488,0.71,-415887,7955,8640,0.92,-1911,95.4,185.0,8,0,1/6/13,1,2013
90,Chicago ,Ambassador ,433628,1013268,0.43,-325157,5714,8640,0.66,-2241,75.9,185.0,8,0,1/13/13,1,2013
90,Chicago ,Ambassador ,502373,1013268,0.50,68745,6403,8640,0.74,689,78.5,185.0,8,0,1/20/13,1,2013
90,Chicago ,Ambassador ,471437,1013268,0.47,-30936,6408,8640,0.74,5,73.6,185.0,8,0,1/27/13,1,2013
90,Chicago ,Ambassador ,448440,1013268,0.44,-22997,6079,8640,0.70,-329,73.8,185.0,8,0,2/3/13,2,2013
90,Chicago ,Ambassador ,365414,1013268,0.36,-83026,4839,8640,0.56,-1240,75.5,185.0,8,0,2/10/13,2,2013
90,Chicago ,Ambassador ,675688,1013268,0.67,310274,7519,8640,0.87,2680,89.9,185.0,8,0,2/17/13,2,2013
90,Chicago ,Ambassador ,561607,1013268,0.55,-114081,7290,8640,0.84,-229,77.0,185.0,8,0,2/24/13,2,2013
90,Chicago ,Ambassador ,484637,1013268,0.48,-76970,6607,8640,0.76,-683,73.4,185.0,8,0,3/3/13,3,2013
90,Chicago ,Ambassador ,545066,1013268,0.54,60429,7208,8640,0.83,601,75.6,185.0,8,0,3/10/13,3,2013
90,Chicago ,Ambassador ,649577,1013268,0.64,104511,7897,8640,0.91,689,82.3,185.0,8,0,3/17/13,3,2013
90,Chicago ,Ambassador ,667034,1013268,0.66,17457,7707,8640,0.89,-190,86.6,185.0,8,0,3/24/13,3,2013
90,Chicago ,Ambassador ,912004,980132,0.93,244970,8633,8640,1.00,926,105.6,185.0,8,0,3/31/13,3,2013
90,Chicago ,Ambassador ,702715,1013268,0.69,-209289,7544,8640,0.87,-1089,93.2,185.0,8,0,4/7/13,4,2013
90,Chicago ,Ambassador ,570078,1013268,0.56,-132637,7259,8640,0.84,-285,78.5,185.0,8,0,4/14/13,4,2013
90,Chicago ,Ambassador ,598981,1013268,0.59,28903,7495,8640,0.87,236,79.9,185.0,8,0,4/21/13,4,2013
90,Chicago ,Ambassador ,613749,1013268,0.61,14768,7593,8640,0.88,98,80.8,185.0,8,0,4/28/13,4,2013
90,Chicago ,Ambassador ,648324,1013268,0.64,34575,7739,8640,0.90,146,83.8,186.0,8,0,5/5/13,5,2013
90,Chicago ,Ambassador ,641445,1013268,0.63,-6879,7705,8640,0.89,-34,83.3,186.0,8,0,5/12/13,5,2013
90,Chicago ,Ambassador ,697597,1013268,0.69,56152,7871,8640,0.91,166,88.6,186.0,8,0,5/19/13,5,2013
90,Chicago ,Ambassador ,759417,1013268,0.75,61820,8187,8640,0.95,316,92.8,186.0,8,0,5/26/13,5,2013
90,Chicago ,Ambassador ,551330,1013268,0.54,-208087,6716,8640,0.78,-1471,82.1,186.0,8,0,6/2/13,6,2013
90,Chicago ,Ambassador ,551149,1013268,0.54,-181,6919,8640,0.80,203,79.7,186.0,8,0,6/9/13,6,2013
90,Chicago ,Ambassador ,605002,1013268,0.60,53853,7490,8640,0.87,571,80.8,186.0,8,0,6/16/13,6,2013
90,Chicago ,Ambassador ,634270,1013268,0.63,29268,7775,8640,0.90,285,81.6,186.0,8,0,6/23/13,6,2013
90,Chicago ,Ambassador ,653577,1013268,0.65,19307,8137,8640,0.94,362,80.3,186.0,8,0,6/30/13,6,2013
90,Chicago ,Ambassador ,697184,1013268,0.69,43607,8114,8640,0.94,-23,85.9,186.0,8,0,7/7/13,7,2013
90,Chicago ,Ambassador ,668609,1013268,0.66,-28575,8096,8640,0.94,-18,82.6,186.0,8,0,7/14/13,7,2013
90,Chicago ,Ambassador ,679103,1013268,0.67,10494,8257,8640,0.96,161,82.3,186.0,8,0,7/21/13,7,2013
90,Chicago ,Ambassador ,723859,1013268,0.71,44756,8752,8640,1.01,495,82.7,186.0,8,0,7/28/13,7,2013
